0.02,1800
0.03,1800
0.03,1800
0.03,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.03,1800
0.03,1800
0.03,1800
0.03,1800
0.03,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.03,1800
0.03,1800
0.03,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.03,1800
0.03,1800
0.03,1800
0.03,1800
0.03,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
0.02,1800
